Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),Canopy (avg),Area (m2),biomass_kg/m2,,,,Height (in,Width1 (in),Width2 (in),,,,,,,,,,,
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,M,8,ARCA,central,,A,81.28,167.64,106.68,1.3716,1.47680995,2.160632029,,,,32,66,42,,,,,,,,42,81.28,167.64,106.68
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,M,9,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,1,EPCA,central,,A,57.15,111.76,119.38,1.1557,1.048479355,1.078570712,,,,22.5,44,47,,,,,,,,47,57.15,111.76,119.38
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,2,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,3,STPU,central,,A,60.96,35.56,40.64,0.381,0.113951385,0.125036576,,,,24,14,16,,,,,,,,16,60.96,35.56,40.64
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,4,AMFR,south,,A,55.88,27.94,22.86,0.254,0.05064506,0.050940827,,,,22,11,9,,,,,,,,9,55.88,27.94,22.86
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,5,ERFA,central,,A,91.44,172.72,190.5,1.8161,2.58910208,4.261454895,,,,36,68,75,,,,,,,,75,91.44,172.72,190.5
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,6,SAME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,7,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,8,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,N,9,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,1,EPCA,central,,A,53.34,93.98,134.62,1.143,1.025562465,0.984663034,,,,21,37,53,,,,,,,,53,53.34,93.98,134.62
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,2,STPU,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,3,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,4,ERFA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,5,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,6,CAMA,central,,A,49.53,106.68,93.98,1.0033,0.790189549,0.70448559,,,,19.5,42,37,,,,,,,,37,49.53,106.68,93.98
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,7,ENCA,central,,A,38.1,63.5,33.02,0.4826,0.182828667,0.1253839,,,,15,25,13,,,,,,,,13,38.1,63.5,33.02
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,8,ENCA,central,,A,68.58,106.68,99.06,1.0287,0.830705597,1.025456217,,,,27,42,39,,,,,,,,39,68.58,106.68,99.06
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,O,9,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,1,STPU,central,SB,A,58.42,2.54,1.27,0.01905,0.000284878,0.000299567,,,,23,1,0.5,,,,,,,,0.5,58.42,2.54,1.27
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,2,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,3,STPU,central,,A,48.26,25.4,30.48,0.2794,0.061280523,0.053233164,,,,19,10,12,,,,,,,,12,48.26,25.4,30.48
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,4,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,6,COFI,central,,A,11.43,15.24,17.78,0.1651,0.021397538,0.004402329,,,,4.5,6,7,,,,,,,,7,11.43,15.24,17.78
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,7,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,8,BRCA,central,,A,68.58,106.68,40.64,0.7366,0.425924955,0.525778801,,,,27,42,16,,,,,,,,16,68.58,106.68,40.64
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,P,9,SAAP,central,,A,180.34,256.54,274.32,2.6543,5.530567165,17.95288468,,,,71,101,108,,,,,,,,108,180.34,256.54,274.32
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,1,STPU,central,IRV,A,8.89,3.81,2.54,0.03175,0.000791329,0.000126628,,,,3.5,1.5,1,,,,,,,,1,8.89,3.81,2.54
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,2,STPU,central,SD,A,58.42,38.1,35.56,0.3683,0.106481239,0.111971411,,,,23,15,14,,,,,,,,14,58.42,38.1,35.56
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,3,AGSH,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,4,LYCA,south,,A,33.02,73.66,91.44,0.8255,0.534938446,0.317946015,,,,13,29,36,,,,,,,,36,33.02,73.66,91.44
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,5,EUMI,south,,A,45.72,88.9,78.74,0.8382,0.551524703,0.45388277,,,,18,35,31,,,,,,,,31,45.72,88.9,78.74
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,7,AGSH,south,,A,27.94,30.48,22.86,0.2667,0.055836179,0.028081131,,,,11,12,9,,,,,,,,9,27.94,30.48,22.86
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,8,LYCA,south,,A,38.1,83.82,53.34,0.6858,0.369202487,0.253199066,,,,15,33,21,,,,,,,,21,38.1,83.82,53.34
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,Q,9,SAAP,central,,A,83.82,160.02,101.6,1.3081,1.343233604,2.026617132,,,,33,63,40,,,,,,,,40,83.82,160.02,101.6
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,1,LEGI,central,,A,30.48,15.24,10.16,0.127,0.012661265,0.006946476,,,,12,6,4,,,,,,,,4,30.48,15.24,10.16
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,2,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,3,ARCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,4,ATLE,central,,A,144.78,111.76,91.44,1.016,0.81032096,2.111728835,,,,57,44,36,,,,,,,,36,144.78,111.76,91.44
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,5,GRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,6,STPU,central,,A,58.42,22.86,20.32,0.2159,0.036591056,0.038477691,,,,23,9,8,,,,,,,,8,58.42,22.86,20.32
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,7,ATLE,central,,A,205.74,304.8,198.12,2.5146,4.963722331,18.38225218,,,,81,120,78,,,,,,,,78,205.74,304.8,198.12
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,8,ISME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,R,9,ISME,central,,A,116.84,256.54,187.96,2.2225,3.877512406,8.154873892,,,,46,101,74,,,,,,,,74,116.84,256.54,187.96
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,1,BAPI,central,,A,142.24,134.62,111.76,1.2319,1.191298424,3.050105181,,,,56,53,44,,,,,,,,44,142.24,134.62,111.76
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,2,BOBA,central,,A,101.6,104.14,83.82,0.9398,0.693330871,1.267963498,,,,40,41,33,,,,,,,,33,101.6,104.14,83.82
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,3,STPU,central,,A,45.72,17.78,25.4,0.2159,0.036591056,0.030112975,,,,18,7,10,,,,,,,,10,45.72,17.78,25.4
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,4,STPU,central,,A,53.34,30.48,30.48,0.3048,0.072928886,0.070020482,,,,21,12,12,,,,,,,,12,53.34,30.48,30.48
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,5,SPAM,south,,A,127,160.02,124.46,1.4224,1.588229082,3.630691681,,,,50,63,49,,,,,,,,49,127,160.02,124.46
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,6,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,7,LECO,central,,A,129.54,175.26,182.88,1.7907,2.517186095,5.869373161,,,,51,69,72,,,,,,,,72,129.54,175.26,182.88
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,8,LECO,central,,A,129.54,182.88,195.58,1.8923,2.810927443,6.554295737,,,,51,72,77,,,,,,,,77,129.54,182.88,195.58
2026-06-29,"B. De Lira, T. Whitfield",tarp,C,S,9,BAPI,central,,A,231.14,294.64,218.44,2.5654,5.166302571,21.49450517,,,,91,116,86,,,,,,,,86,231.14,294.64,218.44
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,1,ISME,central,,A,96.52,276.86,276.86,2.7686,6.017139579,10.45393762,,,,38,109,109,,,,,,,,109,96.52,276.86,276.86
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,2,LYCA,central,,A,20.32,53.34,55.88,0.5461,0.23410679,0.085626899,,,,8,21,22,,,,,,,,22,20.32,53.34,55.88
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,3,GRCA,central,,A,63.5,68.58,73.66,0.7112,0.39705727,0.45383646,,,,25,27,29,,,,,,,,29,63.5,68.58,73.66
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,4,LEGI,central,,A,68.58,104.14,116.84,1.1049,0.958331148,1.183002302,,,,27,41,46,,,,,,,,46,68.58,104.14,116.84
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,5,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,6,ARCA,central,,A,88.9,167.64,162.56,1.651,2.139753785,3.424034007,,,,35,66,64,,,,,,,,64,88.9,167.64,162.56
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,7,EUMI,south,,A,50.8,48.26,38.1,0.4318,0.146364223,0.133835446,,,,20,19,15,,,,,,,,15,50.8,48.26,38.1
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,8,LYCA,south,,A,40.64,167.64,172.72,1.7018,2.273456743,1.663079077,,,,16,66,68,,,,,,,,68,40.64,167.64,172.72
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,A,9,BAPI,central,,A,233.68,269.24,274.32,2.7178,5.798352919,24.38926398,,,,92,106,108,,,,,,,,108,233.68,269.24,274.32
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,1,PEAR,south,,A,55.88,96.52,71.12,0.8382,0.551524703,0.554745608,,,,22,38,28,,,,,,,,28,55.88,96.52,71.12
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,2,PEAR,south,,A,86.36,96.52,71.12,0.8382,0.551524703,0.857334121,,,,34,38,28,,,,,,,,28,86.36,96.52,71.12
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,3,GRCA,central,,A,78.74,101.6,73.66,0.8763,0.602802827,0.854364502,,,,31,40,29,,,,,,,,29,78.74,101.6,73.66
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,4,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,5,STPU,central,,A,73.66,73.66,50.8,0.6223,0.303996973,0.403063506,,,,29,29,20,,,,,,,,20,73.66,73.66,50.8
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,6,ATLE,central,,A,149.86,393.7,332.74,3.6322,10.35640832,27.93620431,,,,59,155,131,,,,,,,,131,149.86,393.7,332.74
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,7,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,8,SAAP,central,,A,167.64,218.44,167.64,1.9304,2.925258666,8.827026529,,,,66,86,66,,,,,,,,66,167.64,218.44,167.64
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,B,9,ISME,central,,A,172.72,213.36,287.02,2.5019,4.913710334,15.27652888,,,,68,84,113,,,,,,,,113,172.72,213.36,287.02
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,1,SPAM,south,,A,78.74,86.36,81.28,0.8382,0.551524703,0.781686993,,,,31,34,32,,,,,,,,32,78.74,86.36,81.28
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,2,SPAM,south,,A,165.1,147.32,124.46,1.3589,1.44958823,4.307886301,,,,65,58,49,,,,,,,,49,165.1,147.32,124.46
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,3,BOBA,central,,A,134.62,182.88,129.54,1.5621,1.915522782,4.641618184,,,,53,72,51,,,,,,,,51,134.62,182.88,129.54
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,4,ENCA,central,,A,66.04,147.32,147.32,1.4732,1.703699818,2.025222048,,,,26,58,58,,,,,,,,58,66.04,147.32,147.32
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,5,ENCA,central,,A,93.98,190.5,99.06,1.4478,1.645457999,2.78352257,,,,37,75,39,,,,,,,,39,93.98,190.5,99.06
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,7,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,8,SAAP,central,,A,243.84,203.2,154.94,1.7907,2.517186095,11.04823183,,,,96,80,61,,,,,,,,61,243.84,203.2,154.94
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,C,9,ISME,central,,A,127,259.08,190.5,2.2479,3.966647712,9.067756669,,,,50,102,75,,,,,,,,75,127,259.08,190.5
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,1,EUMI,south,,A,45.72,55.88,30.48,0.4318,0.146364223,0.120451901,,,,18,22,12,,,,,,,,12,45.72,55.88,30.48
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,3,BRCA,central,,A,66.04,45.72,15.24,0.3048,0.072928886,0.086692026,,,,26,18,6,,,,,,,,6,66.04,45.72,15.24
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,4,BAPI,central,,A,134.62,195.58,175.26,1.8542,2.698875247,6.539806544,,,,53,77,69,,,,,,,,69,134.62,195.58,175.26
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,5,LYCA,south,,A,33.02,71.12,86.36,0.7874,0.486699027,0.289274433,,,,13,28,34,,,,,,,,34,33.02,71.12,86.36
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,6,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,7,ARCA,central,,A,129.54,200.66,160.02,1.8034,2.553017475,5.952921906,,,,51,79,63,,,,,,,,63,129.54,200.66,160.02
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,8,SAME,central,,A,132.08,149.86,190.5,1.7018,2.273456743,5.405007,,,,52,59,75,,,,,,,,75,132.08,149.86,190.5
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,D,9,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,1,ISME,central,,A,160.02,208.28,279.4,2.4384,4.66744873,13.44393262,,,,63,82,110,,,,,,,,110,160.02,208.28,279.4
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,2,ISME,central,,A,154.94,256.54,86.36,1.7145,2.307515546,6.435476257,,,,61,101,34,,,,,,,,34,154.94,256.54,86.36
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,3,AGSH,south,,A,25.4,27.94,30.48,0.2921,0.066978092,0.030622384,,,,10,11,12,,,,,,,,12,25.4,27.94,30.48
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,4,STPU,central,,A,104.14,78.74,66.04,0.7239,0.4113645,0.771110982,,,,41,31,26,,,,,,,,26,104.14,78.74,66.04
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,6,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,7,BOBA,central,,A,109.22,180.34,193.04,1.8669,2.735972754,5.378812995,,,,43,71,76,,,,,,,,76,109.22,180.34,193.04
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,8,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,E,9,LEGI,central,,A,55.88,81.28,86.36,0.8382,0.551524703,0.554745608,,,,22,32,34,,,,,,,,34,55.88,81.28,86.36
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,1,LECO,central,,A,132.08,137.16,198.12,1.6764,2.206098814,5.244867563,,,,52,54,78,,,,,,,,78,132.08,137.16,198.12
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,2,ARCA,central,,A,93.98,190.5,172.72,1.8161,2.58910208,4.379828642,,,,37,75,68,,,,,,,,68,93.98,190.5,172.72
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,3,STPU,central,,A,86.36,66.04,15.24,0.4064,0.129651354,0.201540436,,,,34,26,6,,,,,,,,6,86.36,66.04,15.24
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,4,STPU,central,,A,10.16,10.16,5.08,0.0762,0.004558055,0.000833577,,,,4,4,2,,,,,,,,2,10.16,10.16,5.08
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,5,AMFR,south,,A,104.14,111.76,99.06,1.0541,0.872234546,1.635021101,,,,41,44,39,,,,,,,,39,104.14,111.76,99.06
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,6,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,7,AGSH,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,8,LYCA,south,,A,40.64,114.3,60.96,0.8763,0.602802827,0.440962324,,,,16,45,24,,,,,,,,24,40.64,114.3,60.96
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,F,9,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,1,LECO,central,,A,172.72,246.38,279.4,2.6289,5.42522544,16.86680888,,,,68,97,110,,,,,,,,110,172.72,246.38,279.4
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,2,LECO,central,,A,99.06,78.74,30.48,0.5461,0.23410679,0.417431135,,,,39,31,12,,,,,,,,12,99.06,78.74,30.48
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,3,BOBA,central,,A,81.28,43.18,17.78,0.3048,0.072928886,0.106697878,,,,32,17,7,,,,,,,,7,81.28,43.18,17.78
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,4,PEAR,south,,A,147.32,114.3,109.22,1.1176,0.980488362,2.600019818,,,,58,45,43,,,,,,,,43,147.32,114.3,109.22
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,5,SAAP,central,,A,243.84,279.4,299.72,2.8956,6.581831998,28.88845046,,,,96,110,118,,,,,,,,118,243.84,279.4,299.72
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,6,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,7,BAPI,central,,A,233.68,281.94,304.8,2.9337,6.756177617,28.41810454,,,,92,111,120,,,,,,,,120,233.68,281.94,304.8
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,8,EUMI,south,,A,40.64,66.04,40.64,0.5334,0.223344715,0.163381126,,,,16,26,16,,,,,,,,16,40.64,66.04,40.64
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,G,9,BRCA,central,,A,137.16,101.6,73.66,0.8763,0.602802827,1.488247843,,,,54,40,29,,,,,,,,29,137.16,101.6,73.66
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,1,ERFA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,2,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,3,BAPI,central,,A,198.12,116.84,66.04,0.9144,0.656359978,2.340684698,,,,78,46,26,,,,,,,,26,198.12,116.84,66.04
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,4,PEAR,south,,A,93.98,101.6,66.04,0.8382,0.551524703,0.932981249,,,,37,40,26,,,,,,,,26,93.98,101.6,66.04
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,5,CAMA,central,,A,45.72,165.1,142.24,1.5367,1.853735809,1.525550421,,,,18,65,56,,,,,,,,56,45.72,165.1,142.24
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,6,EPCA,central,SB,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,7,EPCA,central,SD,A,20.32,71.12,35.56,0.5334,0.223344715,0.081690563,,,,8,28,14,,,,,,,,14,20.32,71.12,35.56
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,8,ERFA,central,,A,88.9,279.4,292.1,2.8575,6.409765406,10.2569066,,,,35,110,115,,,,,,,,115,88.9,279.4,292.1
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,H,9,ERFA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,1,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,2,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,3,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,4,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,6,ARCA,central,,A,144.78,320.04,332.74,3.2639,8.36263892,21.79337153,,,,57,126,131,,,,,,,,131,144.78,320.04,332.74
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,7,STPU,central,IRV,A,50.8,53.34,58.42,0.5588,0.24512209,0.224139639,,,,20,21,23,,,,,,,,23,50.8,53.34,58.42
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,8,STPU,central,SD,A,76.962,81.28,68.58,0.7493,0.440738635,0.610562282,,,,30.3,32,27,,,,,,,,27,76.962,81.28,68.58
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,I,9,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,1,STPU,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,2,STPU,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,3,STPU,central,,A,66.04,76.2,58.42,0.6731,0.355654934,0.422774133,,,,26,30,23,,,,,,,,23,66.04,76.2,58.42
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,4,EUMI,south,,A,45.72,77.47,68.58,0.73025,0.418613074,0.344501815,,,,18,30.5,27,,,,,,,,27,45.72,77.47,68.58
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,5,STPU,central,SB,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,6,AGSH,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,7,STPU,central,SB,A,25.4,20.32,5.08,0.127,0.012661265,0.00578873,,,,10,8,2,,,,,,,,2,25.4,20.32,5.08
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,8,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,J,9,BAPI,central,,A,142.24,167.64,208.28,1.8796,2.773323486,7.100595587,,,,56,66,82,,,,,,,,82,142.24,167.64,208.28
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,1,SAAP,central,,A,162.56,297.18,226.06,2.6162,5.372934415,15.72163593,,,,64,117,89,,,,,,,,89,162.56,297.18,226.06
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,2,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,3,ENCA,central,,A,60.96,185.42,182.88,1.8415,2.662030966,2.920993339,,,,24,73,72,,,,,,,,72,60.96,185.42,182.88
2026-06-30,"B. De Lira, T. Whitfield",mulch,D,K,4,LYCA,south,,A,55.88,119.38,139.7,1.2954,1.317278011,1.324970914,,,,22,47,55,,,,,,,,55,55.88,119.38,139.7
